40,964851	86,157341	40,964851	
32,894211	76,931137	32,894211	
88,803711	37,622982	34,145184	
57,210297	46,334522	42,554207	
49,765553	67,832329	49,765553	
25,689709	52,099678	25,689709	
48,146709	35,524132	35,671890	
52,635948	75,644905	52,635948	
41,917446	48,452530	41,917446	
50,389206	50,450916	50,389206	
81,341148	94,581963	81,341148	
99,910431	117,696014	77,094154	
67,841713	72,065498	51,003288	
99,085823	80,045624	84,832855	
66,063522	61,063484	48,749374	
108,970245	51,934864	51,934864	
107,391258	109,073059	83,387779	
93,210129	85,818542	71,126045	
152,168930	49,608360	60,295609	
90,255997	122,770538	90,255997	
90,641228	126,370087	90,641228	
100,287613	123,710258	93,020126	
111,279701	122,189224	93,888535	
124,815475	105,132538	95,942696	
142,701996	68,535477	62,075966	
119,913399	168,959534	119,913399	
70,931107	117,150482	65,273750	
100,682030	126,708282	100,682030	
124,603432	167,777969	124,603432	
76,592148	151,472015	76,592148	
148,743774	157,276138	123,595573	
206,740021	108,616257	99,426422	
184,861099	128,530060	81,115265	
177,876907	122,140335	122,140335	
137,340607	233,426697	122,443169	
140,854645	214,511459	140,854645	
119,768150	191,615372	112,500656	
117,463936	144,415314	117,463936	
125,481644	215,031525	125,481644	
143,830383	206,130325	126,439209	
210,460098	285,970062	164,601669	
170,041122	224,584030	144,892914	
186,547287	152,629242	140,688858	
135,345291	238,082642	129,744461	
164,897568	218,864075	139,749359	
158,278824	292,131592	158,278824	
153,731201	316,913544	148,130386	
171,089554	157,747833	125,183754	
133,262573	242,681702	127,923164	
117,820091	224,737457	112,255028	
